listing_id,listing_name,listing_description,neighbourhood_overview,property_type,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_value,instant_bookable,license
9078491,Private room in beachside suburb,"Our beautiful  west facing 3 bed house has stunning views and sunsets over Kuringai Nat Park. We have a large pool, spa and BBQ entertaining area. Shops and bus stop are within 10 mins walk. Narrabeen Lake is 5 mins walk away and the beach 25 mins<br /><br />Free Wifi included",,Private room in home,Private room,1,1,1,1,90,365,5,5,4,5,5,5,TRUE,
8.63311E+17,Cozy bedroom in apartment,Relax in this spacious bedroom with a private en-suite.,,Private room in rental unit,Private room,1,,,,90,365,5,5,5,5,5,5,FALSE,PID-STRA-50775
39979751,Cosy room in a quiet suburb,"A very cosy room in a beautiful house with a backyard. There is a fully equipped kitchen, dining area and lounge to relax in and hang out with other flat mates.","This a quiet suburb of Blacktown, close to Blacktown hospital and a short bus ride to the train station.",Private room in home,Private room,1,1,1,1,2,730,5,5,4.94,5,5,4.94,FALSE,PID-STRA-51792
1.17162E+18,Darlington Private Room Near CBD,"Welcome to our charming and conveniently located room. Close to public transport, and walking distance from shopping centers and the Sydney CBD. If you're seeking a comfortable and affordable accommodation option with easy access to all the city has to offer, this is the perfect place for you!<br /><br />This room is thoughtfully designed to ensure your comfort during your stay. The room is part of a well-maintained residence, providing a welcoming and convenient environment.",,Private room in home,Private room,1,1,1,1,1,365,5,5,5,5,5,5,FALSE,PID-STRA-57731
8.9503E+17,"Art Deco, Private Room, Harbour View","Kick back and relax in this calm, super convenient and stylish apartment. You’ll have your own, private bedroom (with comfy queen bed and private workspace), and share the other rooms with the hosts and their cute overly affectionate, non shedding, Havapoo. We have a fully renovated  deco bathroom, and a comfortable, cosy living room.",,Private room in condo,Private room,1,1,1,1,2,7,5,5,5,4.94,5,4.88,FALSE,PID-STRA-65372
1.19751E+18,Guess room in Gregory Hills,"One room available  to stay<br />Enjoy easy access to everything from this centrally located place.<br />Shared toilet and bath, with laundry, clothesline.<br />Wi-fi ready",,Private room in home,Private room,1,1,1,1,1,365,5,5,5,5,5,5,FALSE,Exempt
1.15558E+18,Unit in Cabramatta at level 1 - Close to the shop.,"Unit in Cabramatta located in level 1 has one brand new private bedroom for rent.<br />- New Build-in Wardrobe, Timber Floor, King Single Bed and Mattress.<br />- You will have Bedside, Lamp, Desk & Chair in your room.<br />- Parking free on the street, near Bus Stop, 10 - 15 mins walk to the Shop, Park, Church, Temple, Club, Library & Train Station.<br />- Share kitchen, bathroom and laundry.<br />* ** Please Note: No Eat & Drink in the bedroom, No Smoking, No Alcohol & No Pet in the house. Thank you !",,Private room in rental unit,Private room,1,,,,3,365,5,5,5,5,5,5,FALSE,Exempt
1.08592E+18,Comfort and tranquility,"This is the place where you can feel at home being away on your business trip or vacation. It’s ideal if you need to work from home.<br />It is the family home with only one person living there.<br />You will stay in a very private and comfortable setting. A large bedroom with the queen size bed, sitting lounge, TV, a large wardrobe and working  desk. The bathroom will be for your use only.<br />The rest of the house is shared. Kitchen is fully equipped and the brewed coffee is on the house every day.",,Private room in home,Private room,1,1,1,1,2,365,5,5,5,5,5,5,FALSE,Exempt
1.20042E+18,Marrickville - reno large room,"Hi there,<br /><br />I have a room available for rent in the heart of Marrickville.  It is a large room that is modern and cosy.<br /><br />Features of the house:<br />+ Premium Location<br />+ 2 minutes walk to Marrickville shopping strip - post office, cafes, groceries, restaurants, banks, chemists etc<br />+ 15 minutes walk to Sydenham station, 5 mins walk to Marrickville station<br />+ 5 minutes walk to bus stops - city in 20-30 mins<br />+ Quality furniture provided<br />+ Large double bedroom<br />+ High ceiling & beautiful wooden flooring",,Private room in home,Private room,1,1.5,1,1,2,365,5,5,5,5,5,5,FALSE,PID-STRA-67672
1668941,Cosy room in comfortable home,Quiet room available in large comfortable home with heated swimming pool. Located in Mosman overlooking Middle Harbour yet only a 15 minute bus ride to the city or Manly Beach. A continental breakfast is included.,,Private room in home,Private room,1,1,1,1,90,1125,5,4.92,4.92,4.92,5,4.92,FALSE,
1.07493E+18,ROOM for rent near to station .,Quiet and peaceful place 1 bedroom with shared bathroom with owner only can use kitchen and hallway and balcony easy access to shops 4 minutes from Guildford station. coffee tea soap toilet paper washing detergent all included,,Private room in rental unit,Private room,1,1,1,1,1,365,5,4.67,5,4.67,5,5,FALSE,PID-STRA-54193
30909449,Beach Pad with Sunrise View,Bright and cheerful apartment with a nice little ocean view. Enjoy your coffee  with a gorgeous sunrises over Bondi beach. A 15 minute walk to the beach and a 2 minute walk to public transport that can zip you down to the water or into the city. All the amenities you need and a comfy sofa to sleep an extra friend. There is also a balcony for smokers.,,Entire rental unit,Entire home/apt,1,1,1,1,5,730,5,5,4.5,4,5,4,FALSE,PID-STRA-61250
1.16136E+18,Room in Point Piper,Perfect place for short term stays.,,Private room in rental unit,Private room,1,1,1,1,1,365,5,5,5,5,5,5,FALSE,PID-STRA-66616
1.01844E+18,"Marrickville Gem: Great Location, Modern Amenities","Welcome to Marrickville! Our conveniently located space promises a central experience with a quick 15-minute journey to the heart of Sydney. Nestled close to Newtown and surrounded by inviting cafes and acclaimed Australian breweries, our location is a vibrant inner-west hub.<br /><br />My wife is currently travelling for work and will not be back until October 2024. So, you'll be sharing the place with me (Vijay) during her absence.","Marrickville, located in New South Wales, Australia, is a dynamic and culturally rich suburb known for its diverse community and eclectic atmosphere. Marrickville is recognized for its vibrant street art, trendy cafes, and a thriving arts scene.  Home to a cluster of innovative breweries, this suburb has become a hub for beer enthusiasts. The suburb is celebrated for its multiculturalism, reflected in its diverse culinary offerings and local markets.",Private room in rental unit,Private room,1,,,,3,28,5,5,5,5,5,5,FALSE,PID-STRA-59419
27667977,Beautiful place close to everything,"Beautiful bedroom in a two bedroom apartment located in the heart of North Sydney.<br />Few steps from the supermarkets (Coles, ALDI, IGA, etc.); North Sydney Station, restaurants and cafes. Only 5 minutes to the City by train.<br />Have your own room and free of using wifi, Netflix, etc. everything is available for sharing in the place","Short stroll to Sydney Habour Bridge View<br />Close to everything: train station, supermarkets, shops, restaurants, cafes, Sydney attractions, etc.",Private room in rental unit,Private room,1,1,1,1,90,1125,5,5,5,5,5,5,FALSE,
1.13024E+18,Resort style garden oasis,"Delight in this spacious resort style apartment, with every convenience at your finger tips - shops, cafes,  restaurants, services and direct public transport straight to the city. Stunning Maroubra Beach is only a 5 minute drive and the airport is a short 12 minute drive away. But with comfort like this you may not even want to leave the apartment :)","The central hub of Maroubra with access to shops, restaurants, transport and beautiful beaches within walking distance.",Private room in rental unit,Private room,1,1,1,1,2,90,5,5,4.75,5,5,5,FALSE,Exempt
9.85901E+17,Room in Ryde/Eastwood/Macquarie University (Small),"This is a brandnew 5 bedrooms house with a unique design, we're thrilled to offer you a delightful stay in one of our bedrooms downstairs. You will share the bathroom with one of our other guests. While you're traveling, our cozy and stylish accommodations provide the perfect blend of comfort and convenience. From the modern amenities to the thoughtful touches throughout, we've designed every detail with your comfort in mind.  We look forward to hosting you and ensuring your memorable time here.",,Private room in home,Private room,1,1,1,1,2,365,5,5,5,5,5,5,FALSE,PID-STRA-65844
43489786,Clean private room with private bathroom.,Large Private room with private bathroom in a newly built <br /> 3 bedroom townhouse.<br />Quiet neighbourhood.<br />Off street parking.<br />2.2 km away from Liverpool Railway Station.<br />About 10 minutes drive Liverpool Hospital and the Westfield.<br />Bus stop less than 5 minute walk.<br />Quiet neighbourhood.<br />Off street parking.<br />3 minute walk to a park.<br />2.2 km away from Liverpool Railway Station.<br />About 10 minutes drive Liverpool Hospital and the Westfield.<br />Bus stop less than 5 minute walk.,Quiet neighbourhood.<br />Off street parking.<br />3 minute walk to a park.<br />2.2 km away from Liverpool Railway Station.<br />About 10 minutes drive Liverpool Hospital and the Westfield.<br />Bus stop less than 5 minute walk.,Private room in townhouse,Private room,1,,,,90,1125,5,5,5,5,5,5,FALSE,
1.15306E+18,Rooms for Rent Western Sydney,- Spacious<br />- AirConditioner<br />- Close to train station and shopping centre<br />- Close to gym,,Private room in rental unit,Private room,1,1,1,1,1,365,5,5,5,5,5,4.5,FALSE,PID-STRA-66323
1.22504E+18,Room in leafy Redfern!,"My home is a split-level, spacious apartment in leafy, relaxed Redfern. Surrounded by cafes, bars and restaurants and less than 10 minutes walk into lively Surry Hills. The place is very close to Centennial Park, Redfern Train Station and Waterloo. <br /><br />I love to cook and have a terrific kitchen. You'll find it stocked with high quality appliances and two ovens.<br /><br />I love Sydney, meeting people and sharing my city with others.",,Private room in rental unit,Private room,1,2,1,1,1,7,5,5,5,5,5,5,FALSE,PID-STRA-54854
1.14978E+18,Private Room w Own Bathroom Close to Airport/City,"FEMALE ONLY. What makes us unique:<br />*Early check in and late checkout.<br />*$0 cleaning fee.<br />*10 mins from the airport, and 15 mins from Sydney CBD. <br />*Our apartment is a rare find in Sydney city areas. High ceiling, spacious, open and with a beautiful park view. <br />*100% privacy. Your own bathroom and bedroom are upstairs, away from our shared space. <br /><br />We're close to the airport, CBD, UNSW, Coogee beach. A 3 min walk to The Cannery where you'll find Sydney's best restaurants, cafes and fashion outlets.","Rosebery is one of the coolest and safest suburbs in Sydney. It's close to the airport, Sydney CBD, UNSW and Coogee beach. Here you can find some of Sydney's best restaurants, gin distillery, cafes, ice cream shops and high-end fashion outlets. <br /><br />The demographic is mostly professionals and university students. You will find digital professionals working from The Cannery, local cafes and the award-winning Green Square Library. <br /><br />It's well connected with 4 bus routes right at our doorstep, and Green Square station, only a 15 minutes walk away. Plenty of e-bikes are available any time.",Private room in rental unit,Private room,1,1,1,1,1,30,5,5,5,5,5,5,FALSE,PID-STRA-68109
